day,hour,is_weekend,is_raining,incident,edge_id,origin,destination,length_km,speed_limit_kmph,congestion_level
0,6,0,0,0,49,Jn-42,Jn-52,2.36,30,0.072
0,6,0,0,0,50,Jn-43,Jn-44,1.64,60,0.141
0,6,0,0,0,51,Jn-43,Jn-53,1.46,40,0.162
0,6,0,0,0,52,Jn-44,Jn-45,1.63,30,0.205
0,6,0,0,0,53,Jn-44,Jn-54,1.4,60,0.284
0,6,0,0,0,54,Jn-45,Electronic City,1.48,60,0.159
0,6,0,0,0,55,Silk Board,Jn-51,1.61,40,0.232
0,6,0,0,0,56,Jn-51,Jn-52,2.44,40,0.161
0,6,0,0,0,57,Jn-52,Jn-53,2.07,30,0.146
0,6,0,0,0,58,Jn-53,Jn-54,1.06,30,0.214
0,6,0,0,0,59,Jn-54,Electronic City,1.62,50,0.109
0,7,0,0,0,0,Hebbal,Jn-01,1.56,30,0.129
0,7,0,0,0,1,Hebbal,Jn-10,2.17,30,0.145
0,7,0,0,0,2,Jn-01,Jn-02,1.23,50,0.061
0,7,0,0,0,3,Jn-01,Jn-11,1.5,60,0.199
0,7,0,0,0,4,Jn-02,Jn-03,1.03,40,0.177
0,7,0,0,0,5,Jn-02,Jn-12,2.41,40,0.145
0,7,0,0,0,6,Jn-03,Jn-04,1.28,60,0.163
0,7,0,0,0,7,Jn-03,Jn-13,1.01,30,0.177
0,7,0,0,0,8,Jn-04,KR Puram,1.92,40,0.059
0,7,0,0,0,9,Jn-04,Jn-14,2.46,50,0.06
0,7,0,0,0,10,KR Puram,Jn-15,2.18,50,0.179
0,7,0,0,0,11,Jn-10,Jn-11,2.47,30,0.052
0,7,0,0,0,12,Jn-10,Jn-20,1.91,30,0.086
0,7,0,0,0,13,Jn-11,Jn-12,1.02,30,0.225
0,7,0,0,0,14,Jn-11,Jn-21,2.21,30,0.073
0,7,0,0,0,15,Jn-12,Jn-13,1.35,60,0.179
0,7,0,0,0,16,Jn-12,MG Road,1.18,30,0.215
0,7,0,0,0,17,Jn-13,Jn-14,1.26,30,0.15
0,7,0,0,0,18,Jn-13,Jn-23,1.99,40,0.084
0,7,0,0,0,19,Jn-14,Jn-15,1.31,60,0.153
0,7,0,0,0,20,Jn-14,Jn-24,2.45,40,0.16
0,7,0,0,0,21,Jn-15,Jn-25,1.59,60,0.153
0,7,0,0,0,22,Jn-20,Jn-21,2.38,60,0.192
0,7,0,0,0,23,Jn-20,Jn-30,1.78,40,0.219
0,7,0,0,0,24,Jn-21,MG Road,1.58,40,0.142
0,7,0,0,0,25,Jn-21,Jn-31,1.88,30,0.138
0,7,0,0,0,26,MG Road,Jn-23,1.81,30,0.158
0,7,0,0,1,27,MG Road,Jn-32,1.25,30,0.693
0,7,0,0,0,28,Jn-23,Jn-24,2.16,60,0.185
0,7,0,0,0,29,Jn-23,Koramangala,1.02,50,0.201
0,7,0,0,0,30,Jn-24,Jn-25,2.09,30,0.156
0,7,0,0,0,31,Jn-24,Jn-34,2.39,40,0.131
0,7,0,0,0,32,Jn-25,Jn-35,2.29,60,0.197
0,7,0,0,0,33,Jn-30,Jn-31,1.14,50,0.11
0,7,0,0,0,34,Jn-30,Jn-40,1.49,50,0.153
0,7,0,0,0,35,Jn-31,Jn-32,1.41,50,0.13
0,7,0,0,0,36,Jn-31,Jn-41,1.18,40,0.245
0,7,0,0,0,37,Jn-32,Koramangala,2.08,50,0.236
0,7,0,0,0,38,Jn-32,Jn-42,1.74,30,0.243
0,7,0,0,0,39,Koramangala,Jn-34,1.17,60,0.135
0,7,0,0,0,40,Koramangala,Jn-43,1.05,50,0.087
0,7,0,0,0,41,Jn-34,Jn-35,1.84,60,0.226
0,7,0,0,0,42,Jn-34,Jn-44,1.37,30,0.119
0,7,0,0,0,43,Jn-35,Jn-45,1.3,30,0.071
0,7,0,0,0,44,Jn-40,Jn-41,1.43,40,0.219
0,7,0,0,0,45,Jn-40,Silk Board,1.94,40,0.209
0,7,0,0,0,46,Jn-41,Jn-42,2.31,60,0.077
0,7,0,0,0,47,Jn-41,Jn-51,1.62,40,0.068
0,7,0,0,0,48,Jn-42,Jn-43,2.21,60,0.141
0,7,0,0,0,49,Jn-42,Jn-52,2.36,30,0.219
0,7,0,0,0,50,Jn-43,Jn-44,1.64,60,0.126
0,7,0,0,0,51,Jn-43,Jn-53,1.46,40,0.16
0,7,0,0,0,52,Jn-44,Jn-45,1.63,30,0.256
0,7,0,0,0,53,Jn-44,Jn-54,1.4,60,0.245
0,7,0,0,0,54,Jn-45,Electronic City,1.48,60,0.173
0,7,0,0,0,55,Silk Board,Jn-51,1.61,40,0.245
0,7,0,0,0,56,Jn-51,Jn-52,2.44,40,0.195
0,7,0,0,0,57,Jn-52,Jn-53,2.07,30,0.076
0,7,0,0,0,58,Jn-53,Jn-54,1.06,30,0.173
0,7,0,0,0,59,Jn-54,Electronic City,1.62,50,0.197
0,8,0,0,0,0,Hebbal,Jn-01,1.56,30,0.514
0,8,0,0,0,1,Hebbal,Jn-10,2.17,30,0.508
0,8,0,0,0,2,Jn-01,Jn-02,1.23,50,0.545
0,8,0,0,0,3,Jn-01,Jn-11,1.5,60,0.616
0,8,0,0,0,4,Jn-02,Jn-03,1.03,40,0.69
0,8,0,0,0,5,Jn-02,Jn-12,2.41,40,0.528
0,8,0,0,0,6,Jn-03,Jn-04,1.28,60,0.549
0,8,0,0,0,7,Jn-03,Jn-13,1.01,30,0.52
0,8,0,0,0,8,Jn-04,KR Puram,1.92,40,0.529
0,8,0,0,0,9,Jn-04,Jn-14,2.46,50,0.526
0,8,0,0,0,10,KR Puram,Jn-15,2.18,50,0.571
0,8,0,0,0,11,Jn-10,Jn-11,2.47,30,0.393
0,8,0,0,0,12,Jn-10,Jn-20,1.91,30,0.54
0,8,0,0,0,13,Jn-11,Jn-12,1.02,30,0.649
0,8,0,0,0,14,Jn-11,Jn-21,2.21,30,0.534
0,8,0,0,0,15,Jn-12,Jn-13,1.35,60,0.513
0,8,0,0,0,16,Jn-12,MG Road,1.18,30,0.596
0,8,0,0,0,17,Jn-13,Jn-14,1.26,30,0.459
0,8,0,0,0,18,Jn-13,Jn-23,1.99,40,0.533
0,8,0,0,0,19,Jn-14,Jn-15,1.31,60,0.496
0,8,0,0,0,20,Jn-14,Jn-24,2.45,40,0.438
0,8,0,0,0,21,Jn-15,Jn-25,1.59,60,0.568
0,8,0,0,0,22,Jn-20,Jn-21,2.38,60,0.558
0,8,0,0,0,23,Jn-20,Jn-30,1.78,40,0.556
0,8,0,0,0,24,Jn-21,MG Road,1.58,40,0.52
0,8,0,0,0,25,Jn-21,Jn-31,1.88,30,0.543
0,8,0,0,0,26,MG Road,Jn-23,1.81,30,0.514
0,8,0,0,0,27,MG Road,Jn-32,1.25,30,0.583
0,8,0,0,0,28,Jn-23,Jn-24,2.16,60,0.525
0,8,0,0,0,29,Jn-23,Koramangala,1.02,50,0.591
0,8,0,0,0,30,Jn-24,Jn-25,2.09,30,0.543
0,8,0,0,0,31,Jn-24,Jn-34,2.39,40,0.504
0,8,0,0,0,32,Jn-25,Jn-35,2.29,60,0.515
0,8,0,0,0,33,Jn-30,Jn-31,1.14,50,0.555
0,8,0,0,0,34,Jn-30,Jn-40,1.49,50,0.565
0,8,0,0,0,35,Jn-31,Jn-32,1.41,50,0.558
0,8,0,0,0,36,Jn-31,Jn-41,1.18,40,0.709
0,8,0,0,0,37,Jn-32,Koramangala,2.08,50,0.553
0,8,0,0,0,38,Jn-32,Jn-42,1.74,30,0.644
0,8,0,0,0,39,Koramangala,Jn-34,1.17,60,0.389
0,8,0,0,0,40,Koramangala,Jn-43,1.05,50,0.469
0,8,0,0,0,41,Jn-34,Jn-35,1.84,60,0.565
0,8,0,0,0,42,Jn-34,Jn-44,1.37,30,0.514
0,8,0,0,0,43,Jn-35,Jn-45,1.3,30,0.5
0,8,0,0,0,44,Jn-40,Jn-41,1.43,40,0.624
0,8,0,0,0,45,Jn-40,Silk Board,1.94,40,0.566
0,8,0,0,0,46,Jn-41,Jn-42,2.31,60,0.507
0,8,0,0,0,47,Jn-41,Jn-51,1.62,40,0.582
0,8,0,0,0,48,Jn-42,Jn-43,2.21,60,0.567
0,8,0,0,0,49,Jn-42,Jn-52,2.36,30,0.46
0,8,0,0,0,50,Jn-43,Jn-44,1.64,60,0.52
0,8,0,0,0,51,Jn-43,Jn-53,1.46,40,0.555
0,8,0,0,0,52,Jn-44,Jn-45,1.63,30,0.604
0,8,0,0,0,53,Jn-44,Jn-54,1.4,60,0.59
0,8,0,0,0,54,Jn-45,Electronic City,1.48,60,0.56
0,8,0,0,0,55,Silk Board,Jn-51,1.61,40,0.628
0,8,0,0,0,56,Jn-51,Jn-52,2.44,40,0.557
0,8,0,0,0,57,Jn-52,Jn-53,2.07,30,0.493
0,8,0,0,0,58,Jn-53,Jn-54,1.06,30,0.631
0,8,0,0,0,59,Jn-54,Electronic City,1.62,50,0.517
0,9,0,0,0,0,Hebbal,Jn-01,1.56,30,0.527
0,9,0,0,0,1,Hebbal,Jn-10,2.17,30,0.462
0,9,0,0,0,2,Jn-01,Jn-02,1.23,50,0.535
0,9,0,0,0,3,Jn-01,Jn-11,1.5,60,0.576
0,9,0,0,0,4,Jn-02,Jn-03,1.03,40,0.621
0,9,0,0,0,5,Jn-02,Jn-12,2.41,40,0.469
0,9,0,0,0,6,Jn-03,Jn-04,1.28,60,0.582
0,9,0,0,0,7,Jn-03,Jn-13,1.01,30,0.535
0,9,0,0,0,8,Jn-04,KR Puram,1.92,40,0.552
0,9,0,0,0,9,Jn-04,Jn-14,2.46,50,0.509
0,9,0,0,0,10,KR Puram,Jn-15,2.18,50,0.511
0,9,0,0,0,11,Jn-10,Jn-11,2.47,30,0.449
0,9,0,0,0,12,Jn-10,Jn-20,1.91,30,0.482
0,9,0,0,0,13,Jn-11,Jn-12,1.02,30,0.695
0,9,0,0,0,14,Jn-11,Jn-21,2.21,30,0.433
0,9,0,0,0,15,Jn-12,Jn-13,1.35,60,0.513
0,9,0,0,0,16,Jn-12,MG Road,1.18,30,0.544
0,9,0,0,0,17,Jn-13,Jn-14,1.26,30,0.543
0,9,0,0,0,18,Jn-13,Jn-23,1.99,40,0.492
0,9,0,0,0,19,Jn-14,Jn-15,1.31,60,0.577
0,9,0,0,0,20,Jn-14,Jn-24,2.45,40,0.463
0,9,0,0,0,21,Jn-15,Jn-25,1.59,60,0.638
0,9,0,0,0,22,Jn-20,Jn-21,2.38,60,0.575
0,9,0,0,0,23,Jn-20,Jn-30,1.78,40,0.524
0,9,0,0,0,24,Jn-21,MG Road,1.58,40,0.6
0,9,0,0,0,25,Jn-21,Jn-31,1.88,30,0.521
0,9,0,0,0,26,MG Road,Jn-23,1.81,30,0.51
0,9,0,0,0,27,MG Road,Jn-32,1.25,30,0.625
0,9,0,0,0,28,Jn-23,Jn-24,2.16,60,0.611
0,9,0,0,0,29,Jn-23,Koramangala,1.02,50,0.612
0,9,0,0,0,30,Jn-24,Jn-25,2.09,30,0.545
0,9,0,0,0,31,Jn-24,Jn-34,2.39,40,0.481
0,9,0,0,0,32,Jn-25,Jn-35,2.29,60,0.494
0,9,0,0,0,33,Jn-30,Jn-31,1.14,50,0.532
0,9,0,0,0,34,Jn-30,Jn-40,1.49,50,0.505
0,9,0,0,0,35,Jn-31,Jn-32,1.41,50,0.574
0,9,0,0,0,36,Jn-31,Jn-41,1.18,40,0.686
0,9,0,0,0,37,Jn-32,Koramangala,2.08,50,0.626
0,9,0,0,0,38,Jn-32,Jn-42,1.74,30,0.569
0,9,0,0,0,39,Koramangala,Jn-34,1.17,60,0.516
0,9,0,0,0,40,Koramangala,Jn-43,1.05,50,0.617
0,9,0,0,0,41,Jn-34,Jn-35,1.84,60,0.678
0,9,0,0,0,42,Jn-34,Jn-44,1.37,30,0.521
0,9,0,0,0,43,Jn-35,Jn-45,1.3,30,0.512
0,9,0,0,0,44,Jn-40,Jn-41,1.43,40,0.606
0,9,0,0,0,45,Jn-40,Silk Board,1.94,40,0.608
0,9,0,0,0,46,Jn-41,Jn-42,2.31,60,0.528
0,9,0,0,0,47,Jn-41,Jn-51,1.62,40,0.466
0,9,0,0,0,48,Jn-42,Jn-43,2.21,60,0.52
0,9,0,0,0,49,Jn-42,Jn-52,2.36,30,0.521
0,9,0,0,0,50,Jn-43,Jn-44,1.64,60,0.477
0,9,0,0,0,51,Jn-43,Jn-53,1.46,40,0.581
0,9,0,0,0,52,Jn-44,Jn-45,1.63,30,0.524
0,9,0,0,0,53,Jn-44,Jn-54,1.4,60,0.589
0,9,0,0,0,54,Jn-45,Electronic City,1.48,60,0.618
0,9,0,0,0,55,Silk Board,Jn-51,1.61,40,0.592
0,9,0,0,0,56,Jn-51,Jn-52,2.44,40,0.608
0,9,0,0,0,57,Jn-52,Jn-53,2.07,30,0.452
0,9,0,0,0,58,Jn-53,Jn-54,1.06,30,0.71
0,9,0,0,0,59,Jn-54,Electronic City,1.62,50,0.51
0,10,0,0,0,0,Hebbal,Jn-01,1.56,30,0.511
0,10,0,0,0,1,Hebbal,Jn-10,2.17,30,0.511
0,10,0,0,0,2,Jn-01,Jn-02,1.23,50,0.573
0,10,0,0,0,3,Jn-01,Jn-11,1.5,60,0.524
0,10,0,0,0,4,Jn-02,Jn-03,1.03,40,0.588
0,10,0,0,0,5,Jn-02,Jn-12,2.41,40,0.481
0,10,0,0,0,6,Jn-03,Jn-04,1.28,60,0.505
0,10,0,0,0,7,Jn-03,Jn-13,1.01,30,0.564
0,10,0,0,0,8,Jn-04,KR Puram,1.92,40,0.472
0,10,0,0,0,9,Jn-04,Jn-14,2.46,50,0.559
0,10,0,0,0,10,KR Puram,Jn-15,2.18,50,0.544
0,10,0,0,0,11,Jn-10,Jn-11,2.47,30,0.473
0,10,0,0,0,12,Jn-10,Jn-20,1.91,30,0.628
0,10,0,0,0,13,Jn-11,Jn-12,1.02,30,0.622
0,10,0,0,0,14,Jn-11,Jn-21,2.21,30,0.421
0,10,0,0,0,15,Jn-12,Jn-13,1.35,60,0.53
0,10,0,0,0,16,Jn-12,MG Road,1.18,30,0.631
0,10,0,0,0,17,Jn-13,Jn-14,1.26,30,0.558
0,10,0,0,0,18,Jn-13,Jn-23,1.99,40,0.568
0,10,0,0,0,19,Jn-14,Jn-15,1.31,60,0.444
0,10,0,0,0,20,Jn-14,Jn-24,2.45,40,0.517
0,10,0,0,0,21,Jn-15,Jn-25,1.59,60,0.56
0,10,0,0,0,22,Jn-20,Jn-21,2.38,60,0.564
0,10,0,0,0,23,Jn-20,Jn-30,1.78,40,0.553
0,10,0,0,0,24,Jn-21,MG Road,1.58,40,0.604
0,10,0,0,0,25,Jn-21,Jn-31,1.88,30,0.527
0,10,0,0,0,26,MG Road,Jn-23,1.81,30,0.547
0,10,0,0,0,27,MG Road,Jn-32,1.25,30,0.67
0,10,0,0,0,28,Jn-23,Jn-24,2.16,60,0.507
0,10,0,0,0,29,Jn-23,Koramangala,1.02,50,0.61
0,10,0,0,0,30,Jn-24,Jn-25,2.09,30,0.509
0,10,0,0,0,31,Jn-24,Jn-34,2.39,40,0.496
0,10,0,0,0,32,Jn-25,Jn-35,2.29,60,0.579
0,10,0,0,0,33,Jn-30,Jn-31,1.14,50,0.533
0,10,0,0,0,34,Jn-30,Jn-40,1.49,50,0.588
0,10,0,0,0,35,Jn-31,Jn-32,1.41,50,0.543
0,10,0,0,0,36,Jn-31,Jn-41,1.18,40,0.651
0,10,0,0,0,37,Jn-32,Koramangala,2.08,50,0.594
0,10,0,0,0,38,Jn-32,Jn-42,1.74,30,0.569
0,10,0,0,0,39,Koramangala,Jn-34,1.17,60,0.53
0,10,0,0,0,40,Koramangala,Jn-43,1.05,50,0.496
0,10,0,0,0,41,Jn-34,Jn-35,1.84,60,0.635
0,10,0,0,0,42,Jn-34,Jn-44,1.37,30,0.519
0,10,0,0,0,43,Jn-35,Jn-45,1.3,30,0.543
0,10,0,0,0,44,Jn-40,Jn-41,1.43,40,0.602
0,10,0,0,0,45,Jn-40,Silk Board,1.94,40,0.581
0,10,0,0,0,46,Jn-41,Jn-42,2.31,60,0.53
0,10,0,0,0,47,Jn-41,Jn-51,1.62,40,0.484
0,10,0,0,0,48,Jn-42,Jn-43,2.21,60,0.508
0,10,0,0,0,49,Jn-42,Jn-52,2.36,30,0.555
0,10,0,0,0,50,Jn-43,Jn-44,1.64,60,0.569
0,10,0,0,0,51,Jn-43,Jn-53,1.46,40,0.569
0,10,0,0,0,52,Jn-44,Jn-45,1.63,30,0.531
0,10,0,0,0,53,Jn-44,Jn-54,1.4,60,0.644
0,10,0,0,0,54,Jn-45,Electronic City,1.48,60,0.593
0,10,0,0,0,55,Silk Board,Jn-51,1.61,40,0.629
0,10,0,0,0,56,Jn-51,Jn-52,2.44,40,0.634
0,10,0,0,0,57,Jn-52,Jn-53,2.07,30,0.495
0,10,0,0,0,58,Jn-53,Jn-54,1.06,30,0.607
0,10,0,0,0,59,Jn-54,Electronic City,1.62,50,0.423
0,11,0,0,0,0,Hebbal,Jn-01,1.56,30,0.544
0,11,0,0,0,1,Hebbal,Jn-10,2.17,30,0.517
0,11,0,0,0,2,Jn-01,Jn-02,1.23,50,0.482
0,11,0,0,0,3,Jn-01,Jn-11,1.5,60,0.515
0,11,0,0,0,4,Jn-02,Jn-03,1.03,40,0.553
0,11,0,0,0,5,Jn-02,Jn-12,2.41,40,0.539
0,11,0,0,0,6,Jn-03,Jn-04,1.28,60,0.561
0,11,0,0,0,7,Jn-03,Jn-13,1.01,30,0.493
0,11,0,0,0,8,Jn-04,KR Puram,1.92,40,0.446
0,11,0,0,0,9,Jn-04,Jn-14,2.46,50,0.507
0,11,0,0,0,10,KR Puram,Jn-15,2.18,50,0.46
0,11,0,0,0,11,Jn-10,Jn-11,2.47,30,0.438
0,11,0,0,0,12,Jn-10,Jn-20,1.91,30,0.506
0,11,0,0,0,13,Jn-11,Jn-12,1.02,30,0.651
0,11,0,0,0,14,Jn-11,Jn-21,2.21,30,0.476
0,11,0,0,0,15,Jn-12,Jn-13,1.35,60,0.513
0,11,0,0,0,16,Jn-12,MG Road,1.18,30,0.604
0,11,0,0,0,17,Jn-13,Jn-14,1.26,30,0.546
0,11,0,0,0,18,Jn-13,Jn-23,1.99,40,0.498
0,11,0,0,0,19,Jn-14,Jn-15,1.31,60,0.522
0,11,0,0,0,20,Jn-14,Jn-24,2.45,40,0.553
0,11,0,0,0,21,Jn-15,Jn-25,1.59,60,0.59
0,11,0,0,0,22,Jn-20,Jn-21,2.38,60,0.579
0,11,0,0,0,23,Jn-20,Jn-30,1.78,40,0.626
0,11,0,0,0,24,Jn-21,MG Road,1.58,40,0.54
0,11,0,0,0,25,Jn-21,Jn-31,1.88,30,0.498
0,11,0,0,0,26,MG Road,Jn-23,1.81,30,0.5
0,11,0,0,1,27,MG Road,Jn-32,1.25,30,0.98
0,11,0,0,0,28,Jn-23,Jn-24,2.16,60,0.51
0,11,0,0,0,29,Jn-23,Koramangala,1.02,50,0.538
0,11,0,0,0,30,Jn-24,Jn-25,2.09,30,0.602
0,11,0,0,0,31,Jn-24,Jn-34,2.39,40,0.54
0,11,0,0,0,32,Jn-25,Jn-35,2.29,60,0.56
0,11,0,0,0,33,Jn-30,Jn-31,1.14,50,0.513
0,11,0,0,0,34,Jn-30,Jn-40,1.49,50,0.542
0,11,0,0,0,35,Jn-31,Jn-32,1.41,50,0.524
0,11,0,0,0,36,Jn-31,Jn-41,1.18,40,0.7
0,11,0,0,0,37,Jn-32,Koramangala,2.08,50,0.635
0,11,0,0,0,38,Jn-32,Jn-42,1.74,30,0.554
0,11,0,0,0,39,Koramangala,Jn-34,1.17,60,0.502
0,11,0,0,0,40,Koramangala,Jn-43,1.05,50,0.537
0,11,0,0,0,41,Jn-34,Jn-35,1.84,60,0.638
0,11,0,0,0,42,Jn-34,Jn-44,1.37,30,0.583
0,11,0,0,0,43,Jn-35,Jn-45,1.3,30,0.535
0,11,0,0,0,44,Jn-40,Jn-41,1.43,40,0.578
0,11,0,0,0,45,Jn-40,Silk Board,1.94,40,0.58
0,11,0,0,0,46,Jn-41,Jn-42,2.31,60,0.443
0,11,0,0,0,47,Jn-41,Jn-51,1.62,40,0.511
0,11,0,0,0,48,Jn-42,Jn-43,2.21,60,0.569
0,11,0,0,0,49,Jn-42,Jn-52,2.36,30,0.475
0,11,0,0,0,50,Jn-43,Jn-44,1.64,60,0.5
0,11,0,0,0,51,Jn-43,Jn-53,1.46,40,0.558
0,11,0,0,0,52,Jn-44,Jn-45,1.63,30,0.613
0,11,0,0,0,53,Jn-44,Jn-54,1.4,60,0.579
0,11,0,0,0,54,Jn-45,Electronic City,1.48,60,0.425
0,11,0,0,0,55,Silk Board,Jn-51,1.61,40,0.592
0,11,0,0,0,56,Jn-51,Jn-52,2.44,40,0.633
0,11,0,0,0,57,Jn-52,Jn-53,2.07,30,0.536
0,11,0,0,0,58,Jn-53,Jn-54,1.06,30,0.68
0,11,0,0,0,59,Jn-54,Electronic City,1.62,50,0.477
0,12,0,0,0,0,Hebbal,Jn-01,1.56,30,0.191
0,12,0,0,0,1,Hebbal,Jn-10,2.17,30,0.273
0,12,0,0,0,2,Jn-01,Jn-02,1.23,50,0.309
0,12,0,0,0,3,Jn-01,Jn-11,1.5,60,0.347
0,12,0,0,0,4,Jn-02,Jn-03,1.03,40,0.375
0,12,0,0,0,5,Jn-02,Jn-12,2.41,40,0.274
0,12,0,0,0,6,Jn-03,Jn-04,1.28,60,0.339
0,12,0,0,0,7,Jn-03,Jn-13,1.01,30,0.304
0,12,0,0,0,8,Jn-04,KR Puram,1.92,40,0.256
0,12,0,0,0,9,Jn-04,Jn-14,2.46,50,0.333
0,12,0,0,0,10,KR Puram,Jn-15,2.18,50,0.327
0,12,0,0,0,11,Jn-10,Jn-11,2.47,30,0.297
0,12,0,0,0,12,Jn-10,Jn-20,1.91,30,0.273
0,12,0,0,0,13,Jn-11,Jn-12,1.02,30,0.393
0,12,0,0,0,14,Jn-11,Jn-21,2.21,30,0.218
0,12,0,0,0,15,Jn-12,Jn-13,1.35,60,0.263
0,12,0,0,0,16,Jn-12,MG Road,1.18,30,0.371
0,12,0,0,0,17,Jn-13,Jn-14,1.26,30,0.253
0,12,0,0,0,18,Jn-13,Jn-23,1.99,40,0.294
0,12,0,0,0,19,Jn-14,Jn-15,1.31,60,0.308
0,12,0,0,0,20,Jn-14,Jn-24,2.45,40,0.304
0,12,0,0,0,21,Jn-15,Jn-25,1.59,60,0.322
0,12,0,0,0,22,Jn-20,Jn-21,2.38,60,0.263
0,12,0,0,0,23,Jn-20,Jn-30,1.78,40,0.308
0,12,0,0,0,24,Jn-21,MG Road,1.58,40,0.371
0,12,0,0,0,25,Jn-21,Jn-31,1.88,30,0.281
0,12,0,0,0,26,MG Road,Jn-23,1.81,30,0.285
0,12,0,0,0,27,MG Road,Jn-32,1.25,30,0.44
0,12,0,0,0,28,Jn-23,Jn-24,2.16,60,0.323
0,12,0,0,0,29,Jn-23,Koramangala,1.02,50,0.277
0,12,0,0,0,30,Jn-24,Jn-25,2.09,30,0.327
0,12,0,0,0,31,Jn-24,Jn-34,2.39,40,0.264
0,12,0,0,0,32,Jn-25,Jn-35,2.29,60,0.289
0,12,0,0,0,33,Jn-30,Jn-31,1.14,50,0.262
0,12,0,0,0,34,Jn-30,Jn-40,1.49,50,0.305
0,12,0,0,0,35,Jn-31,Jn-32,1.41,50,0.309
0,12,0,0,0,36,Jn-31,Jn-41,1.18,40,0.284
0,12,0,0,0,37,Jn-32,Koramangala,2.08,50,0.386
0,12,0,0,0,38,Jn-32,Jn-42,1.74,30,0.319
0,12,0,0,0,39,Koramangala,Jn-34,1.17,60,0.25
0,12,0,0,0,40,Koramangala,Jn-43,1.05,50,0.317
0,12,0,0,0,41,Jn-34,Jn-35,1.84,60,0.344
0,12,0,0,0,42,Jn-34,Jn-44,1.37,30,0.306
0,12,0,0,0,43,Jn-35,Jn-45,1.3,30,0.161
0,12,0,0,0,44,Jn-40,Jn-41,1.43,40,0.391
0,12,0,0,0,45,Jn-40,Silk Board,1.94,40,0.369
0,12,0,0,0,46,Jn-41,Jn-42,2.31,60,0.195
0,12,0,0,0,47,Jn-41,Jn-51,1.62,40,0.295
0,12,0,0,0,48,Jn-42,Jn-43,2.21,60,0.235
0,12,0,0,0,49,Jn-42,Jn-52,2.36,30,0.256
0,12,0,0,0,50,Jn-43,Jn-44,1.64,60,0.31
0,12,0,0,0,51,Jn-43,Jn-53,1.46,40,0.347
0,12,0,0,0,52,Jn-44,Jn-45,1.63,30,0.38
0,12,0,0,0,53,Jn-44,Jn-54,1.4,60,0.423
0,12,0,0,0,54,Jn-45,Electronic City,1.48,60,0.305
0,12,0,0,0,55,Silk Board,Jn-51,1.61,40,0.331
0,12,0,0,0,56,Jn-51,Jn-52,2.44,40,0.33
0,12,0,0,0,57,Jn-52,Jn-53,2.07,30,0.297
0,12,0,0,0,58,Jn-53,Jn-54,1.06,30,0.328
0,12,0,0,0,59,Jn-54,Electronic City,1.62,50,0.338
0,13,0,0,0,0,Hebbal,Jn-01,1.56,30,0.293
0,13,0,0,0,1,Hebbal,Jn-10,2.17,30,0.246
0,13,0,0,0,2,Jn-01,Jn-02,1.23,50,0.271
0,13,0,0,0,3,Jn-01,Jn-11,1.5,60,0.308
0,13,0,0,0,4,Jn-02,Jn-03,1.03,40,0.341
0,13,0,0,0,5,Jn-02,Jn-12,2.41,40,0.248
0,13,0,0,0,6,Jn-03,Jn-04,1.28,60,0.361
0,13,0,0,0,7,Jn-03,Jn-13,1.01,30,0.261
0,13,0,0,0,8,Jn-04,KR Puram,1.92,40,0.256
0,13,0,0,0,9,Jn-04,Jn-14,2.46,50,0.298
0,13,0,0,0,10,KR Puram,Jn-15,2.18,50,0.298
0,13,0,0,0,11,Jn-10,Jn-11,2.47,30,0.227
0,13,0,0,0,12,Jn-10,Jn-20,1.91,30,0.327
0,13,0,0,0,13,Jn-11,Jn-12,1.02,30,0.403
0,13,0,0,0,14,Jn-11,Jn-21,2.21,30,0.251
0,13,0,0,0,15,Jn-12,Jn-13,1.35,60,0.32
0,13,0,0,0,16,Jn-12,MG Road,1.18,30,0.364
0,13,0,0,0,17,Jn-13,Jn-14,1.26,30,0.297
0,13,0,0,0,18,Jn-13,Jn-23,1.99,40,0.289
0,13,0,0,0,19,Jn-14,Jn-15,1.31,60,0.315
0,13,0,0,0,20,Jn-14,Jn-24,2.45,40,0.269
0,13,0,0,0,21,Jn-15,Jn-25,1.59,60,0.392
0,13,0,0,0,22,Jn-20,Jn-21,2.38,60,0.315
0,13,0,0,0,23,Jn-20,Jn-30,1.78,40,0.221
0,13,0,0,1,24,Jn-21,MG Road,1.58,40,0.747
0,13,0,0,0,25,Jn-21,Jn-31,1.88,30,0.295
0,13,0,0,0,26,MG Road,Jn-23,1.81,30,0.257
0,13,0,0,1,27,MG Road,Jn-32,1.25,30,0.801
0,13,0,0,0,28,Jn-23,Jn-24,2.16,60,0.268
0,13,0,0,0,29,Jn-23,Koramangala,1.02,50,0.307
0,13,0,0,0,30,Jn-24,Jn-25,2.09,30,0.419
0,13,0,0,0,31,Jn-24,Jn-34,2.39,40,0.228
0,13,0,0,0,32,Jn-25,Jn-35,2.29,60,0.337
0,13,0,0,0,33,Jn-30,Jn-31,1.14,50,0.234
0,13,0,0,0,34,Jn-30,Jn-40,1.49,50,0.335
0,13,0,0,0,35,Jn-31,Jn-32,1.41,50,0.321
0,13,0,0,0,36,Jn-31,Jn-41,1.18,40,0.355
0,13,0,0,0,37,Jn-32,Koramangala,2.08,50,0.324
0,13,0,0,0,38,Jn-32,Jn-42,1.74,30,0.327
0,13,0,0,0,39,Koramangala,Jn-34,1.17,60,0.229
